title,pubDate,guid,link,description
Stokes rediscovers superhero status with stunning century against Windies,"Thu, 17 Mar 2022 23:55:59 GMT",https://www.bbc.co.uk/sport/cricket/60783925,https://www.bbc.co.uk/sport/cricket/60783925?at_medium=RSS&at_campaign=KARANGA,"After a difficult period, England all-rounder Ben Stokes rediscovers his best form and his superhero status with a sublime century against West Indies."
West Ham 2-0 Sevilla: 'We can write history at the club' - Tomas Soucek,"Fri, 18 Mar 2022 00:33:49 GMT",https://www.bbc.co.uk/sport/football/60785289,https://www.bbc.co.uk/sport/football/60785289?at_medium=RSS&at_campaign=KARANGA,Tomas Soucek believes West Ham can write history at the club after reaching the Europa League quarter-finals.
Four ways England can stop France winning their first Gland Slam for 12 years,"Fri, 18 Mar 2022 06:18:29 GMT",https://www.bbc.co.uk/sport/rugby-union/60781547,https://www.bbc.co.uk/sport/rugby-union/60781547?at_medium=RSS&at_campaign=KARANGA,"France have the champagne on ice as they hunt a first Grand Slam since 2010, but underdogs England can sniff some frailties in the title favourites."
"Red Star Belgrade 2-1 Rangers (2-4 agg): 'Our belief is only getting stronger,' says Van Bronckhorst","Thu, 17 Mar 2022 23:25:55 GMT",https://www.bbc.co.uk/sport/football/60788723,https://www.bbc.co.uk/sport/football/60788723?at_medium=RSS&at_campaign=KARANGA,"Rangers boss Giovanni van Bronckhorst says his side's ""belief is only getting stronger"" after dispatching Red Star Belgrade in the Europa League last 16."
'Talking really helps' - Sidebottom among those who have struggled with transition to retirement,"Fri, 18 Mar 2022 06:26:44 GMT",https://www.bbc.co.uk/sport/cricket/60786267,https://www.bbc.co.uk/sport/cricket/60786267?at_medium=RSS&at_campaign=KARANGA,Former England bowler Ryan Sidebottom tells the BBC about the mental health problems he has suffered since the end of his playing career.
Fofana goal on comeback helps Leicester edge through,"Thu, 17 Mar 2022 19:57:39 GMT",https://www.bbc.co.uk/sport/football/60771026,https://www.bbc.co.uk/sport/football/60771026?at_medium=RSS&at_campaign=KARANGA,Wesley Fofana scored on his return after serious injury to help Leicester see off Rennes and move into the Europa Conference League quarter-finals.
Ukraine: What have been Russia's military mistakes?,"Sat, 19 Mar 2022 00:32:59 GMT",https://www.bbc.co.uk/news/world-60798352,https://www.bbc.co.uk/news/world-60798352?at_medium=RSS&at_campaign=KARANGA,Senior Western defence and intelligence experts outline the battlefield errors made by Moscow.
Ukraine war: Drone footage shows level of devastation in Mariupol,"Fri, 18 Mar 2022 18:29:01 GMT",https://www.bbc.co.uk/news/world-europe-60800581,https://www.bbc.co.uk/news/world-europe-60800581?at_medium=RSS&at_campaign=KARANGA,Video shows destroyed blocks of flats and a shopping mall in the besieged Ukrainian port city.
War in Ukraine: Gordon Brown backs Nuremberg-style trial for Putin,"Sat, 19 Mar 2022 05:46:32 GMT",https://www.bbc.co.uk/news/uk-60803155,https://www.bbc.co.uk/news/uk-60803155?at_medium=RSS&at_campaign=KARANGA,Gordon Brown and Sir John Major join calls for a new international tribunal to investigate Russia's actions.
Putin hails Crimea annexation and war with lessons on heroism,"Fri, 18 Mar 2022 16:04:22 GMT",https://www.bbc.co.uk/news/world-europe-60793319,https://www.bbc.co.uk/news/world-europe-60793319?at_medium=RSS&at_campaign=KARANGA,"Eight years after Russia seized Crimea, the event is being celebrated with a concert and in schools."
UK City of Culture 2025 shortlist revealed,"Fri, 18 Mar 2022 22:54:20 GMT",https://www.bbc.co.uk/news/entertainment-arts-60796693,https://www.bbc.co.uk/news/entertainment-arts-60796693?at_medium=RSS&at_campaign=KARANGA,"Bradford, County Durham, Southampton and Wrexham are in the running to succeed Coventry."
Comic Relief: Red Nose Day raises £42m in star-studded show,"Sat, 19 Mar 2022 04:29:43 GMT",https://www.bbc.co.uk/news/entertainment-arts-60792779,https://www.bbc.co.uk/news/entertainment-arts-60792779?at_medium=RSS&at_campaign=KARANGA,"Dawn French, Jennifer Saunders, Matt Lucas and David Walliams featured in the Red Nose Day broadcast."
Chelsea: Multiple bids lodged to buy Premier League club,"Fri, 18 Mar 2022 23:01:23 GMT",https://www.bbc.co.uk/sport/football/60800380,https://www.bbc.co.uk/sport/football/60800380?at_medium=RSS&at_campaign=KARANGA,"Chicago Cubs owners, a consortium featuring Lord Coe and another group led by British property investor Nick Candy all submit offers to buy Chelsea."
Ukraine war: Empty prams lined up in Lviv for children killed in war,"Fri, 18 Mar 2022 22:01:01 GMT",https://www.bbc.co.uk/news/world-europe-60802801,https://www.bbc.co.uk/news/world-europe-60802801?at_medium=RSS&at_campaign=KARANGA,Each of the 109 prams in Lviv are a tribute to the number of children who have died in the war so far.
Assad: Syria's leader makes historic visit to UAE,"Sat, 19 Mar 2022 03:16:30 GMT",https://www.bbc.co.uk/news/world-middle-east-60804050,https://www.bbc.co.uk/news/world-middle-east-60804050?at_medium=RSS&at_campaign=KARANGA,It marks Bashar al-Assad's first visit to an Arab country since the Syrian civil war began in 2011.
"Drinking water 'forever chemical' level set too high, say scientists","Sat, 19 Mar 2022 01:00:38 GMT",https://www.bbc.co.uk/news/science-environment-60761972,https://www.bbc.co.uk/news/science-environment-60761972?at_medium=RSS&at_campaign=KARANGA,"Experts say the UK should reduce the amount of toxic ""forever chemicals"" allowed in drinking water."
Lupin: Seven charged over armed heist on Paris filming set,"Sat, 19 Mar 2022 05:17:36 GMT",https://www.bbc.co.uk/news/world-europe-60804051,https://www.bbc.co.uk/news/world-europe-60804051?at_medium=RSS&at_campaign=KARANGA,"Around 20 hooded attackers used fireworks to steal €300,000 worth of equipment from the crew."
Joanne Tulip: Justice Secretary blocks killer's move to open prison,"Fri, 18 Mar 2022 19:38:42 GMT",https://www.bbc.co.uk/news/uk-england-tyne-60800752,https://www.bbc.co.uk/news/uk-england-tyne-60800752?at_medium=RSS&at_campaign=KARANGA,"Joanne Tulip was stabbed 60 times on Christmas Day 1997 by Steven Ling, who she had met that day."
"Morad Tahbaz, released in Nazanin deal, back in Iran jail","Fri, 18 Mar 2022 17:54:37 GMT",https://www.bbc.co.uk/news/world-middle-east-60800671,https://www.bbc.co.uk/news/world-middle-east-60800671?at_medium=RSS&at_campaign=KARANGA,"Morad Tahbaz's family say they are ""distraught"" after hoping he would be permanently freed."
Ukraine war: Putin has redrawn the world - but not the way he wanted,"Sat, 19 Mar 2022 00:33:33 GMT",https://www.bbc.co.uk/news/world-europe-60767454,https://www.bbc.co.uk/news/world-europe-60767454?at_medium=RSS&at_campaign=KARANGA,"Because of his miscalculations, there's a new iron curtain at the Russian leader’s door - writes Allan Little"
Ukraine: How crowdsourcing is rescuing people from the war zone,"Sat, 19 Mar 2022 00:34:03 GMT",https://www.bbc.co.uk/news/technology-60785339,https://www.bbc.co.uk/news/technology-60785339?at_medium=RSS&at_campaign=KARANGA,Volunteers inside and outside Ukraine are working together to help civilians escape the war safely.
How Kremlin accounts manipulate Twitter,"Sat, 19 Mar 2022 00:34:41 GMT",https://www.bbc.co.uk/news/technology-60790821,https://www.bbc.co.uk/news/technology-60790821?at_medium=RSS&at_campaign=KARANGA,One of the prime sources for fake news on Twitter comes straight from the Kremlin's network of Twitter accounts.
Putin's Moscow rally and terror in Mariupol: Ukraine war daily round-up,"Fri, 18 Mar 2022 21:02:02 GMT",https://www.bbc.co.uk/news/world-europe-60798936,https://www.bbc.co.uk/news/world-europe-60798936?at_medium=RSS&at_campaign=KARANGA,Russia's president stokes patriotic fervour as rescuers seek survivors of the Mariupol theatre bombing.
Ukrainian refugee: 'She asks to go back to daddy',"Fri, 18 Mar 2022 20:57:52 GMT",https://www.bbc.co.uk/news/world-europe-60794423,https://www.bbc.co.uk/news/world-europe-60794423?at_medium=RSS&at_campaign=KARANGA,Krystyna Tynkalyuk is trying to explain to her three-year-old why they can't go back home to see her father.
Deepfake presidents used in Russia-Ukraine war,"Fri, 18 Mar 2022 02:03:34 GMT",https://www.bbc.co.uk/news/technology-60780142,https://www.bbc.co.uk/news/technology-60780142?at_medium=RSS&at_campaign=KARANGA,Videos of Putin and Zelensky declaring the war is over have been circulating online.
Ukraine war in maps: Tracking the Russian invasion,"Fri, 18 Mar 2022 11:28:13 GMT",https://www.bbc.co.uk/news/world-europe-60506682,https://www.bbc.co.uk/news/world-europe-60506682?at_medium=RSS&at_campaign=KARANGA,Russian advances grind to a halt in many areas as Ukrainian forces launch counterattacks - but fighting is ongoing in Mariupol.
"The Papers: 'Putin parties, Ukraine burns' and Biden warns Xi","Sat, 19 Mar 2022 05:35:54 GMT",https://www.bbc.co.uk/news/blogs-the-papers-60802762,https://www.bbc.co.uk/news/blogs-the-papers-60802762?at_medium=RSS&at_campaign=KARANGA,Several of Saturday's papers lead with Russian President Vladimir Putin's aggression in Ukraine.
Ukraine war: From wedding dresses to camouflage capes,"Sat, 19 Mar 2022 00:05:13 GMT",https://www.bbc.co.uk/news/world-europe-60798650,https://www.bbc.co.uk/news/world-europe-60798650?at_medium=RSS&at_campaign=KARANGA,A group of Ukrainian seamstresses who fled the war are helping by making camouflage capes for soldiers.
Hong Kong: 'My employer kicked me out because I caught Covid',"Sat, 19 Mar 2022 00:04:05 GMT",https://www.bbc.co.uk/news/world-asia-china-60792822,https://www.bbc.co.uk/news/world-asia-china-60792822?at_medium=RSS&at_campaign=KARANGA,'Lenlen' is one of several foreign domestic workers made homeless amid Hong Kong's Covid wave.
Ukraine war: Jewish children airlifted to Israel,"Sat, 19 Mar 2022 00:01:22 GMT",https://www.bbc.co.uk/news/world-60785620,https://www.bbc.co.uk/news/world-60785620?at_medium=RSS&at_campaign=KARANGA,"In Israel, some 90 Ukrainian children have been dressing up for the joyful Jewish holiday of Purim."
Week in pictures: 12 - 18 March 2022,"Sat, 19 Mar 2022 00:10:56 GMT",https://www.bbc.co.uk/news/in-pictures-60793496,https://www.bbc.co.uk/news/in-pictures-60793496?at_medium=RSS&at_campaign=KARANGA,"A selection of powerful images from all over the globe, taken in the past seven days."
"P&O Ferries' job cuts a 'PR disaster', say experts","Fri, 18 Mar 2022 22:40:31 GMT",https://www.bbc.co.uk/news/business-60799825,https://www.bbc.co.uk/news/business-60799825?at_medium=RSS&at_campaign=KARANGA,Communications experts say P&O Ferries' move to sack 800 staff was 'how not to handle a difficult situation'
P&O Ferry customers face stressful changes,"Fri, 18 Mar 2022 13:49:22 GMT",https://www.bbc.co.uk/news/uk-60795679,https://www.bbc.co.uk/news/uk-60795679?at_medium=RSS&at_campaign=KARANGA,Frustrated P&O Ferry customers tell the BBC about cancelled trips and last-minute texts.
P&O Ferries security ‘treated staff like criminals’,"Fri, 18 Mar 2022 16:03:31 GMT",https://www.bbc.co.uk/news/business-60797434,https://www.bbc.co.uk/news/business-60797434?at_medium=RSS&at_campaign=KARANGA,"Sacked P&O Ferries crew ""felt intimidated"" when security guards were deployed on ship."
"Nazanin Zaghari-Ratcliffe's release: 'If any couple is going to survive this, it's them'","Sat, 19 Mar 2022 00:15:01 GMT",https://www.bbc.co.uk/news/uk-60799708,https://www.bbc.co.uk/news/uk-60799708?at_medium=RSS&at_campaign=KARANGA,How the bond between Nazanin Zaghari-Ratcliffe and her family helped them endure the darkest of times.
Are the P&O Ferries sackings legal?,"Fri, 18 Mar 2022 15:45:59 GMT",https://www.bbc.co.uk/news/business-60792039,https://www.bbc.co.uk/news/business-60792039?at_medium=RSS&at_campaign=KARANGA,P&O has been widely criticised for sacking 800 employees - but are its actions illegal?
French elections: Putin's war gives Macron boost in presidential race,"Sat, 19 Mar 2022 00:14:41 GMT",https://www.bbc.co.uk/news/world-europe-60793320,https://www.bbc.co.uk/news/world-europe-60793320?at_medium=RSS&at_campaign=KARANGA,"Russia's invasion of Ukraine has shaken up France's presidential elections, with only three weeks to go."
When will free Covid tests end across the UK?,"Thu, 17 Mar 2022 14:43:11 GMT",https://www.bbc.co.uk/news/health-51943612,https://www.bbc.co.uk/news/health-51943612?at_medium=RSS&at_campaign=KARANGA,"Most free Covid tests will soon be scrapped in England, but they'll remain in Scotland and Wales."
Tanzania viewpoint: What President Samia has achieved in her first year,"Sat, 19 Mar 2022 00:15:33 GMT",https://www.bbc.co.uk/news/world-africa-60765848,https://www.bbc.co.uk/news/world-africa-60765848?at_medium=RSS&at_campaign=KARANGA,"After years of authoritarian rule, there are signs of change under the country's first female leader."
Sri Lanka tests UN's patience on human rights,"Sat, 19 Mar 2022 00:20:04 GMT",https://www.bbc.co.uk/news/world-asia-60739120,https://www.bbc.co.uk/news/world-asia-60739120?at_medium=RSS&at_campaign=KARANGA,President Rajapaksa is resisting efforts to investigate alleged war crimes and improve a dismal rights record.
Disability: Bedbound Gwynedd woman can only stare at ceiling,"Fri, 18 Mar 2022 23:03:45 GMT",https://www.bbc.co.uk/news/uk-wales-60768056,https://www.bbc.co.uk/news/uk-wales-60768056?at_medium=RSS&at_campaign=KARANGA,A rare genetic condition has left Jenny Rowbory bedbound for more than a decade.
"'I sent my brother flak jackets, helmets and boots'","Fri, 18 Mar 2022 22:14:04 GMT",https://www.bbc.co.uk/news/business-60739538,https://www.bbc.co.uk/news/business-60739538?at_medium=RSS&at_campaign=KARANGA,The east London chef sending protective equipment to Ukraine's soldiers.
How Poland's business community is helping Ukrainians,"Fri, 18 Mar 2022 02:06:15 GMT",https://www.bbc.co.uk/news/business-60744216,https://www.bbc.co.uk/news/business-60744216?at_medium=RSS&at_campaign=KARANGA,"Small and medium sized firms, including recruiters, are organising support for arriving refugees."
"Breathless, bruising, brilliant - reaction to Leeds' controversial win at Wolves","Fri, 18 Mar 2022 23:44:13 GMT",https://www.bbc.co.uk/sport/football/60802965,https://www.bbc.co.uk/sport/football/60802965?at_medium=RSS&at_campaign=KARANGA,"Leeds' win at Wolves has a little bit of everything, leaving Wolves unhappy with the referee and Leeds with renewed belief."
Brathwaite and Blackwood centuries thwart wasteful England,"Fri, 18 Mar 2022 22:14:52 GMT",https://www.bbc.co.uk/sport/cricket/60798060,https://www.bbc.co.uk/sport/cricket/60798060?at_medium=RSS&at_campaign=KARANGA,A dogged unbeaten century from Kraigg Brathwaite and Jermaine Blackwood's 102 blunts England on day three of the second Test in Barbados.
High-definition France bring England struggles into focus,"Sat, 19 Mar 2022 06:17:04 GMT",https://www.bbc.co.uk/sport/rugby-union/60802201,https://www.bbc.co.uk/sport/rugby-union/60802201?at_medium=RSS&at_campaign=KARANGA,France are fully focused on their Grand Slam bid but England are searching for direction and shape as the pressure grows on head coach Eddie Jones.
Blackmore savours 'impossible dream' of Cheltenham Gold Cup triumph,"Fri, 18 Mar 2022 19:14:29 GMT",https://www.bbc.co.uk/sport/horse-racing/60799875,https://www.bbc.co.uk/sport/horse-racing/60799875?at_medium=RSS&at_campaign=KARANGA,"Pioneering jockey Rachael Blackmore says she fulfilled an ""impossible dream"" by becoming the first female rider to win the Cheltenham Gold Cup, with victory on A Plus Tard."
Red Bull & Ferrari appear teams to beat as Mercedes struggle in Bahrain,"Fri, 18 Mar 2022 17:33:36 GMT",https://www.bbc.co.uk/sport/formula1/60798867,https://www.bbc.co.uk/sport/formula1/60798867?at_medium=RSS&at_campaign=KARANGA,Red Bull's Max Verstappen edges Ferrari's Charles Leclerc in second practice at the season-opening Bahrain Grand Prix.
